Time,CppFile,LogType,SourceType,SourceID,Team,Weapon,Damage,DestinationType,DestinationID,X,Y
13.819811,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,87,158.033218,1346.587891
13.847121,Engine.c,L_time,13.847121,13.847121,0.02731,1,,,,,
13.847121,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,173,572.915222,1752.977295
13.863792,Engine.c,L_time,13.863792,13.863792,0.016671,1,,,,,
13.880466,Engine.c,L_time,13.880466,13.880466,0.016674,1,,,,,
13.880466,Engine.c,L_transform,PlayerType3,217,163.478989,1288.07373,-1.00599,,,,
13.880466,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,87,211.530426,1346.635986
13.880466,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,87,211.315033,1343.618408
13.897137,Engine.c,L_time,13.897137,13.897137,0.01667,1,,,,,
13.913809,Engine.c,L_time,13.913809,13.913809,0.016672,1,,,,,
13.930484,Engine.c,L_time,13.930484,13.930484,0.016675,1,,,,,
13.930484,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,185,243.630386,1338.005371
13.930484,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,185,236.869476,1338.031006
13.947151,Engine.c,L_time,13.947151,13.947151,0.016668,1,,,,,
13.963822,Engine.c,L_time,13.963822,13.963822,0.016672,1,,,,,
13.963822,Engine.c,L_transform,PlayerType3,217,221.690109,1231.249878,-0.844602,,,,
13.980495,Engine.c,L_time,13.980495,13.980495,0.016673,1,,,,,
13.980495,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,185,221.449493,1322.370117
13.980495,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,185,209.445328,1320.451904
13.997164,Engine.c,L_time,13.997164,13.997164,0.016668,1,,,,,
14.013835,Engine.c,L_time,14.013835,14.013835,0.016671,1,,,,,
14.030566,Engine.c,L_time,14.030566,14.030566,0.016731,1,,,,,
14.057097,Engine.c,L_time,14.057097,14.057097,0.026531,1,,,,,
14.057097,Engine.c,L_transform,PlayerType3,217,281.694061,1171.591919,-0.747345,,,,
14.073769,Engine.c,L_time,14.073769,14.073769,0.016671,1,,,,,
14.090503,Engine.c,L_time,14.090503,14.090503,0.016734,1,,,,,
14.090503,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,127,81.306511,1584.445679
14.118113,Engine.c,L_time,14.118113,14.118113,0.02761,1,,,,,
14.118113,ShotLogData.c,L_damage,EnemySimple,207,L_TeamEnemy,16,1,PlayerType3,217,333.55899,1172.575928
14.118113,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,41,73.745171,1693.801514
14.148005,Engine.c,L_time,14.148005,14.148005,0.029893,1,,,,,
14.164672,Engine.c,L_time,14.164672,14.164672,0.016666,1,,,,,
14.164672,Engine.c,L_transform,PlayerType3,217,344.073792,1109.733398,-0.653707,,,,
14.164672,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,127,45.711376,1587.820068
14.181344,Engine.c,L_time,14.181344,14.181344,0.016672,1,,,,,
14.181344,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,185,240.245667,1287.16394
14.181344,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,41,38.345661,1688.89856
14.198013,Engine.c,L_time,14.198013,14.198013,0.016669,1,,,,,
14.214684,Engine.c,L_time,14.214684,14.214684,0.016671,1,,,,,
14.214684,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,121,16.539825,1518.231445
14.231358,Engine.c,L_time,14.231358,14.231358,0.016673,1,,,,,
14.248029,Engine.c,L_time,14.248029,14.248029,0.016671,1,,,,,
14.248029,Engine.c,L_transform,PlayerType3,217,402.468201,1043.777466,-0.321615,,,,
14.264699,Engine.c,L_time,14.264699,14.264699,0.01667,1,,,,,
14.281371,Engine.c,L_time,14.281371,14.281371,0.016672,1,,,,,
14.281371,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,93,-1.971176,1484.256592
14.281371,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,127,-1.509315,1516.559326
14.29804,Engine.c,L_time,14.29804,14.29804,0.016669,1,,,,,
14.314713,Engine.c,L_time,14.314713,14.314713,0.016673,1,,,,,
14.331385,Engine.c,L_time,14.331385,14.331385,0.016671,1,,,,,
14.331385,Engine.c,L_transform,PlayerType3,217,464.869934,982.064941,-0.055302,,,,
14.331385,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,93,-20.244942,1464.489258
14.331385,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,127,-3.341202,1513.992554
14.348227,Engine.c,L_time,14.348227,14.348227,0.016842,1,,,,,
14.364752,Engine.c,L_time,14.364752,14.364752,0.016526,1,,,,,
14.381405,Engine.c,L_time,14.381405,14.381405,0.016653,1,,,,,
14.381405,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,207,384.69754,1079.394409
14.381405,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,207,376.715698,1078.920044
14.381405,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,93,-32.657585,1447.866089
14.398077,Engine.c,L_time,14.398077,14.398077,0.016672,1,,,,,
14.414748,Engine.c,L_time,14.414748,14.414748,0.016672,1,,,,,
14.414748,Engine.c,L_transform,PlayerType3,217,531.720154,926.458679,0.123276,,,,
14.414748,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,53,-150.732193,1608.692383
14.431424,Engine.c,L_time,14.431424,14.431424,0.016676,1,,,,,
14.448092,Engine.c,L_time,14.448092,14.448092,0.016667,1,,,,,
14.464823,Engine.c,L_time,14.464823,14.464823,0.016731,1,,,,,
14.464823,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,195,227.101776,1214.799316
14.491637,Engine.c,L_time,14.491637,14.491637,0.026814,1,,,,,
14.508306,Engine.c,L_time,14.508306,14.508306,0.016669,1,,,,,
14.508306,Engine.c,L_transform,PlayerType3,217,603.491272,878.416138,0.248692,,,,
14.525039,Engine.c,L_time,14.525039,14.525039,0.016733,1,,,,,
14.525039,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,195,218.29071,1208.445923
14.552213,Engine.c,L_time,14.552213,14.552213,0.027174,1,,,,,
14.56888,Engine.c,L_time,14.56888,14.56888,0.016668,1,,,,,
14.585552,Engine.c,L_time,14.585552,14.585552,0.016672,1,,,,,
14.585552,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,127,13.941343,1511.137817
14.602225,Engine.c,L_time,14.602225,14.602225,0.016673,1,,,,,
14.602225,Engine.c,L_transform,PlayerType3,217,679.823914,838.726746,0.327816,,,,
14.618896,Engine.c,L_time,14.618896,14.618896,0.01667,1,,,,,
14.635625,Engine.c,L_time,14.635625,14.635625,0.016729,1,,,,,
14.661852,Engine.c,L_time,14.661852,14.661852,0.026227,1,,,,,
14.661852,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,189,207.349121,1257.362427
14.661852,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,165,-64.533386,1561.824341
14.678571,Engine.c,L_time,14.678571,14.678571,0.016719,1,,,,,
14.706651,Engine.c,L_time,14.706651,14.706651,0.02808,1,,,,,
14.706651,Engine.c,L_transform,PlayerType3,217,760.05011,807.53894,0.415593,,,,
14.706651,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,121,-0.060429,1395.719238
14.72332,Engine.c,L_time,14.72332,14.72332,0.01667,1,,,,,
14.72332,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,189,227.092865,1249.464722
14.73999,Engine.c,L_time,14.73999,14.73999,0.016671,1,,,,,
14.73999,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,141,470.628845,1064.064575
14.756756,Engine.c,L_time,14.756756,14.756756,0.016765,1,,,,,
14.756756,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,121,-10.742607,1391.132446
14.773333,Engine.c,L_time,14.773333,14.773333,0.016577,1,,,,,
14.790075,Engine.c,L_time,14.790075,14.790075,0.016743,1,,,,,
14.790075,Engine.c,L_transform,PlayerType3,217,842.833435,784.803711,0.543566,,,,
14.816794,Engine.c,L_time,14.816794,14.816794,0.026719,1,,,,,
14.833465,Engine.c,L_time,14.833465,14.833465,0.016671,1,,,,,
14.833465,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,43,140.648865,1551.13562
14.850194,Engine.c,L_time,14.850194,14.850194,0.016729,1,,,,,
14.876396,Engine.c,L_time,14.876396,14.876396,0.026202,1,,,,,
14.893072,Engine.c,L_time,14.893072,14.893072,0.016676,1,,,,,
14.893072,Engine.c,L_transform,PlayerType3,217,927.329834,771.050903,0.658151,,,,
14.893072,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,5,131.466827,1443.901489
14.909764,Engine.c,L_time,14.909764,14.909764,0.016692,1,,,,,
14.909764,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,47,665.021301,1014.723694
14.926466,Engine.c,L_time,14.926466,14.926466,0.016702,1,,,,,
14.926466,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,17,639.027161,1095.004517
14.926466,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,59,122.345329,1347.756836
14.926466,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,59,126.729034,1346.354858
14.95221,Engine.c,L_time,14.95221,14.95221,0.025744,1,,,,,
14.96922,Engine.c,L_time,14.96922,14.96922,0.017009,1,,,,,
14.96922,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,47,683.668213,1016.398682
14.997296,Engine.c,L_time,14.997296,14.997296,0.028076,1,,,,,
14.997296,Engine.c,L_transform,PlayerType3,217,1012.895508,766.731323,0.741081,,,,
15.013968,Engine.c,L_time,15.013968,15.013968,0.016672,1,,,,,
15.030639,Engine.c,L_time,15.030639,15.030639,0.016671,1,,,,,
15.030639,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,215,334.460083,1250.151611
15.047308,Engine.c,L_time,15.047308,15.047308,0.016669,1,,,,,
15.047308,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,17,673.191711,1087.877563
15.047308,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,17,680.538391,1101.078857
15.06398,Engine.c,L_time,15.06398,15.06398,0.016672,1,,,,,
15.080851,Engine.c,L_time,15.080851,15.080851,0.01687,1,,,,,
15.080851,Engine.c,L_transform,PlayerType3,217,1098.847412,771.757874,0.808745,,,,
15.097348,Engine.c,L_time,15.097348,15.097348,0.016498,1,,,,,
15.097348,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,47,736.541199,1031.168701
15.097348,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,47,734.778503,1028.957764
15.114017,Engine.c,L_time,15.114017,15.114017,0.016669,1,,,,,
15.130753,Engine.c,L_time,15.130753,15.130753,0.016735,1,,,,,
15.130753,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,97,892.878113,949.627502
15.149637,Engine.c,L_time,15.149637,15.149637,0.018884,1,,,,,
15.149637,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,71,850.979248,1073.430664
15.166298,Engine.c,L_time,15.166298,15.166298,0.016661,1,,,,,
15.166298,Engine.c,L_transform,PlayerType3,217,1183.469482,784.710632,0.939614,,,,
15.182967,Engine.c,L_time,15.182967,15.182967,0.016669,1,,,,,
15.199643,Engine.c,L_time,15.199643,15.199643,0.016676,1,,,,,
15.199643,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,71,865.265869,1054.859375
15.216308,Engine.c,L_time,15.216308,15.216308,0.016665,1,,,,,
15.232981,Engine.c,L_time,15.232981,15.232981,0.016673,1,,,,,
15.249651,Engine.c,L_time,15.249651,15.249651,0.01667,1,,,,,
15.249651,Engine.c,L_transform,PlayerType3,217,1264.62146,804.210083,1.121677,,,,
15.249651,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,71,892.068787,1078.582764
15.249651,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,147,894.609863,1108.726196
15.249651,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,209,609.117493,1383.405396
15.266319,Engine.c,L_time,15.266319,15.266319,0.016668,1,,,,,
15.282993,Engine.c,L_time,15.282993,15.282993,0.016674,1,,,,,
15.299693,Engine.c,L_time,15.299693,15.299693,0.016699,1,,,,,
15.299693,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,71,912.312378,1090.203979
15.299693,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,147,922.982239,1120.788696
15.316349,Engine.c,L_time,15.316349,15.316349,0.016656,1,,,,,
15.333019,Engine.c,L_time,15.333019,15.333019,0.01667,1,,,,,
15.333019,Engine.c,L_transform,PlayerType3,217,1341.169434,830.470154,1.310916,,,,
15.349705,Engine.c,L_time,15.349705,15.349705,0.016685,1,,,,,
15.366391,Engine.c,L_time,15.366391,15.366391,0.016686,1,,,,,
15.366391,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,17,810.023926,1125.193115
15.366391,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,17,806.788452,1121.365967
15.383036,Engine.c,L_time,15.383036,15.383036,0.016645,1,,,,,
15.399767,Engine.c,L_time,15.399767,15.399767,0.016731,1,,,,,
15.399767,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,147,958.454285,1118.251831
15.425781,Engine.c,L_time,15.425781,15.425781,0.026014,1,,,,,
15.425781,Engine.c,L_transform,PlayerType3,217,1411.982178,863.852905,1.496122,,,,
15.425781,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,17,835.323669,1120.784668
15.442462,Engine.c,L_time,15.442462,15.442462,0.01668,1,,,,,
15.459137,Engine.c,L_time,15.459137,15.459137,0.016675,1,,,,,
15.459137,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,71,951.134705,1094.07373
15.475832,Engine.c,L_time,15.475832,15.475832,0.016695,1,,,,,
15.475832,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,17,839.361206,1107.262573
15.492487,Engine.c,L_time,15.492487,15.492487,0.016655,1,,,,,
15.509187,Engine.c,L_time,15.509187,15.509187,0.0167,1,,,,,
15.509187,Engine.c,L_transform,PlayerType3,217,1475.884888,904.742188,1.65569,,,,
15.525849,Engine.c,L_time,15.525849,15.525849,0.016662,1,,,,,
15.525849,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,87,867.085266,1096.980957
15.542533,Engine.c,L_time,15.542533,15.542533,0.016684,1,,,,,
15.559204,Engine.c,L_time,15.559204,15.559204,0.016672,1,,,,,
15.559204,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,157,1089.080566,1122.06958
15.559204,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,119,634.629028,1232.365845
15.575883,Engine.c,L_time,15.575883,15.575883,0.016679,1,,,,,
15.575883,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,71,983.577332,1109.871094
15.592571,Engine.c,L_time,15.592571,15.592571,0.016688,1,,,,,
15.592571,Engine.c,L_transform,PlayerType3,217,1531.803833,953.097839,1.779794,,,,
15.609241,Engine.c,L_time,15.609241,15.609241,0.01667,1,,,,,
15.625915,Engine.c,L_time,15.625915,15.625915,0.016673,1,,,,,
15.625915,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,79,992.862244,1110.530029
15.625915,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,131,929.874512,1242.218262
15.642595,Engine.c,L_time,15.642595,15.642595,0.016681,1,,,,,
15.659265,Engine.c,L_time,15.659265,15.659265,0.016669,1,,,,,
15.659265,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,157,1112.467651,1093.523315
15.659265,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,157,1124.472168,1111.403442
15.675937,Engine.c,L_time,15.675937,15.675937,0.016672,1,,,,,
15.675937,Engine.c,L_transform,PlayerType3,217,1579.0448,1008.412537,1.868289,,,,
15.692612,Engine.c,L_time,15.692612,15.692612,0.016675,1,,,,,
15.709283,Engine.c,L_time,15.709283,15.709283,0.016671,1,,,,,
15.709283,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,157,1139.476196,1129.986816
15.725956,Engine.c,L_time,15.725956,15.725956,0.016673,1,,,,,
15.725956,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,117,1048.299683,1239.609497
15.742632,Engine.c,L_time,15.742632,15.742632,0.016676,1,,,,,
15.7593,Engine.c,L_time,15.7593,15.7593,0.016668,1,,,,,
15.7593,Engine.c,L_transform,PlayerType3,217,1617.403442,1069.914307,1.928558,,,,
15.775994,Engine.c,L_time,15.775994,15.775994,0.016695,1,,,,,
15.775994,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,27,1107.238281,1271.131226
15.775994,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,117,1046.715332,1220.130249
15.79267,Engine.c,L_time,15.79267,15.79267,0.016676,1,,,,,
15.809358,Engine.c,L_time,15.809358,15.809358,0.016688,1,,,,,
15.826015,Engine.c,L_time,15.826015,15.826015,0.016658,1,,,,,
15.826015,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,137,1059.841064,1316.229248
15.826015,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,27,1116.482544,1253.006104
15.84269,Engine.c,L_time,15.84269,15.84269,0.016674,1,,,,,
15.84269,Engine.c,L_transform,PlayerType3,217,1647.071777,1136.797485,1.968819,,,,
15.859449,Engine.c,L_time,15.859449,15.859449,0.016759,1,,,,,
15.859449,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,27,1131.643921,1264.888062
15.876105,Engine.c,L_time,15.876105,15.876105,0.016656,1,,,,,
15.901408,Engine.c,L_time,15.901408,15.901408,0.025303,1,,,,,
15.918077,Engine.c,L_time,15.918077,15.918077,0.01667,1,,,,,
15.918077,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,11,767.262451,1438.720337
15.934748,Engine.c,L_time,15.934748,15.934748,0.016671,1,,,,,
15.934748,Engine.c,L_transform,PlayerType3,217,1668.508057,1208.286865,2.000677,,,,
15.934748,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,169,1118.441284,1353.743286
15.934748,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,169,1121.539795,1392.68689
15.95142,Engine.c,L_time,15.95142,15.95142,0.016673,1,,,,,
15.96809,Engine.c,L_time,15.96809,15.96809,0.01667,1,,,,,
15.984819,Engine.c,L_time,15.984819,15.984819,0.016729,1,,,,,
15.984819,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,169,1140.000732,1350.063232
16.012152,Engine.c,L_time,16.012152,16.012152,0.027333,1,,,,,
16.028912,Engine.c,L_time,16.028912,16.028912,0.016759,1,,,,,
16.028912,Engine.c,L_transform,PlayerType3,217,1682.374634,1283.286865,2.077072,,,,
16.055838,Engine.c,L_time,16.055838,16.055838,0.026925,1,,,,,
16.055838,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,115,1111.505249,1441.97522
16.055838,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,103,787.514893,1689.637451
16.072506,Engine.c,L_time,16.072506,16.072506,0.016669,1,,,,,
16.089176,Engine.c,L_time,16.089176,16.089176,0.01667,1,,,,,
16.089176,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,11,845.248474,1469.316284
16.105846,Engine.c,L_time,16.105846,16.105846,0.01667,1,,,,,
16.105846,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,161,1178.039185,1494.210693
16.105846,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,161,1168.531128,1488.074951
16.122519,Engine.c,L_time,16.122519,16.122519,0.016673,1,,,,,
16.122519,Engine.c,L_transform,PlayerType3,217,1689.199829,1359.912598,2.235029,,,,
16.139189,Engine.c,L_time,16.139189,16.139189,0.01667,1,,,,,
16.139189,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,161,1189.727173,1518.225464
16.139189,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,161,1177.677734,1486.04895
16.155918,Engine.c,L_time,16.155918,16.155918,0.016729,1,,,,,
16.181322,Engine.c,L_time,16.181322,16.181322,0.025404,1,,,,,
16.197987,Engine.c,L_time,16.197987,16.197987,0.016664,1,,,,,
16.214661,Engine.c,L_time,16.214661,16.214661,0.016673,1,,,,,
16.214661,Engine.c,L_transform,PlayerType3,217,1688.484497,1436.821777,2.397628,,,,
16.231333,Engine.c,L_time,16.231333,16.231333,0.016671,1,,,,,
16.248003,Engine.c,L_time,16.248003,16.248003,0.01667,1,,,,,
16.264675,Engine.c,L_time,16.264675,16.264675,0.016672,1,,,,,
16.264675,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,205,1055.030518,1554.818726
16.264675,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,109,759.680908,1529.855713
16.281609,Engine.c,L_time,16.281609,16.281609,0.016933,1,,,,,
16.281609,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,123,616.098022,1580.904419
16.306564,Engine.c,L_time,16.306564,16.306564,0.024957,1,,,,,
16.306564,Engine.c,L_transform,PlayerType3,217,1679.464355,1513.059814,2.52762,,,,
16.306564,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,115,1201.713135,1417.324951
16.323233,Engine.c,L_time,16.323233,16.323233,0.016669,1,,,,,
16.323233,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,101,1137.463501,1526.976196
16.323233,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,109,759.122925,1498.524048
16.339905,Engine.c,L_time,16.339905,16.339905,0.016673,1,,,,,
16.356575,Engine.c,L_time,16.356575,16.356575,0.016671,1,,,,,
16.356575,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,169,1275.776489,1334.111206
16.37328,Engine.c,L_time,16.37328,16.37328,0.016705,1,,,,,
16.389933,Engine.c,L_time,16.389933,16.389933,0.016653,1,,,,,
16.389933,Engine.c,L_transform,PlayerType3,217,1661.744263,1587.828369,2.620122,,,,
16.389933,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,67,985.056396,1278.050781
16.406593,Engine.c,L_time,16.406593,16.406593,0.016662,1,,,,,
16.423273,Engine.c,L_time,16.423273,16.423273,0.01668,1,,,,,
16.440002,Engine.c,L_time,16.440002,16.440002,0.016729,1,,,,,
16.466988,Engine.c,L_time,16.466988,16.466988,0.026986,1,,,,,
16.483704,Engine.c,L_time,16.483704,16.483704,0.016717,1,,,,,
16.483704,Engine.c,L_transform,PlayerType3,217,1635.612183,1660.396484,2.694228,,,,
16.511717,Engine.c,L_time,16.511717,16.511717,0.028013,1,,,,,
16.528818,Engine.c,L_time,16.528818,16.528818,0.017101,1,,,,,
16.557787,Engine.c,L_time,16.557787,16.557787,0.028969,1,,,,,
16.587168,Engine.c,L_time,16.587168,16.587168,0.02938,1,,,,,
16.603836,Engine.c,L_time,16.603836,16.603836,0.016668,1,,,,,
16.603836,Engine.c,L_transform,PlayerType3,217,1601.797852,1730.093018,2.766488,,,,
16.62051,Engine.c,L_time,16.62051,16.62051,0.016673,1,,,,,
16.63718,Engine.c,L_time,16.63718,16.63718,0.016671,1,,,,,
16.63718,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,169,1353.671997,1316.029907
16.63718,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,115,1313.084106,1348.872803
16.6539,Engine.c,L_time,16.6539,16.6539,0.016719,1,,,,,
16.683224,Engine.c,L_time,16.683224,16.683224,0.029323,1,,,,,
16.683224,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,161,1361.430176,1436.692383
16.699894,Engine.c,L_time,16.699894,16.699894,0.01667,1,,,,,
16.699894,Engine.c,L_transform,PlayerType3,217,1560.761353,1796.489136,2.821905,,,,
16.699894,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,51,1247.850952,1349.259399
16.716564,Engine.c,L_time,16.716564,16.716564,0.016671,1,,,,,
16.733234,Engine.c,L_time,16.733234,16.733234,0.01667,1,,,,,
16.733234,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,27,1338.015869,1534.658325
16.733234,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,27,1337.050049,1534.921143
16.749916,Engine.c,L_time,16.749916,16.749916,0.016682,1,,,,,
16.766586,Engine.c,L_time,16.766586,16.766586,0.01667,1,,,,,
16.783258,Engine.c,L_time,16.783258,16.783258,0.016672,1,,,,,
16.783258,Engine.c,L_transform,PlayerType3,217,1512.832031,1859.432983,2.847484,,,,
16.800034,Engine.c,L_time,16.800034,16.800034,0.016775,1,,,,,
16.800034,ShotLogData.c,L_damage,PlayerType3,217,L_TeamPlayer,12,0.9,EnemySimple,205,1227.321533,1503.922363
